user_id,address,balance_result
6683484239400102556,0x7540fC44B58fb918415D5D05522D3bf985f8D624,56142
3109895128621056,0xFA2507144e7E216ccF1E0E8f0177B18D1474191A,56023
6456655195700105036,0x5190535A3d67875868035900F5876838A12AF69D,55725
172766410203136,0xc0abb64f8f7ebf7152b14a3098d750f08dacb37f,46555
160605643382784,0x2E0fE936157BD1031bc5444CDeB2655904c1385b,55307
172814510764032,0x74ba7c37a15248eb810726b6bebf24af390345cc,45705
6283089977600100826,0xcc882cf64a8ac5d7ad7876490bfda11f47e47124,49775
158307555893248,0x0f1c8be4c81bf43a70b1b7e1ed582c5115c15fb4,49633
172814516400128,0x21e19094e5c2592b02ca367c9e326c35b1110a3d,44325
159086506491904,0x908407ddee1da8a1e02b8cdca2311d4c5a4bbc6c,44129
091028751585280,0:68d4bd9c3067bdfc9364747a88443c26e3d9bc59e359a50a1c0515044364d42d,52906
6683082122100101474,0xb72dDac09eeb0B468d48705c7a38402833587C1a,52844
6440142524300100898,0x33162554B708d910042687E5691e205C7496D6B7,52717
6683614009700103043,0xA3f0D3a720dd63eD2c284CA006b3d3Fd63A62523,52542
6500899340900104549,0x71B04F99f4697C6775013b767a55A72ad992E313,52318
172836793798656,0x10efda21e5fd3e548a55dbc56badef7cc3ec2cf9,43106
172766402756608,0x8b2860ca5159c44ad1ff1b9eda380fdad2d506f0,43045
172836788637696,0x85a9493631784cbe6dde7785437e8bd162f07b59,42622
160486093217792,0x2A306022ff6c2D88122A1c1FBF7c5ACEb6Fd723c,51266
6414628587500108493,0x131820D1DAeb3C99FA159B52Fd68a2F53f123C6B,51067
6283204993000101431,0x80935146a3ae79a8fa15e2db3001d202d1241768,46516
158253018267648,0xdc84a4a5f6438a1b4b1ba271488311b34c5c9bfe,45419
6463010312100102056,0xEF1EEBb181493aD196F5d2163254C6956C002062,49259
6302783240500109453,0x2012e7d3DD25ca77BF5e5e3a9b516345E65E1769,48580
6441444333200107128,0x0666740F6Be0199645bCDA64a67fcb888E68404C,47829
6290993717200100233,0x299995fd6f7bafeb439f3276b547922402601b2f,43188
3100438402457600,null,47191
6683722371300103400,0xaA44a7CEC13306bFE71415D7Aa8C860ac1254D9E,45558
389288267431936,null,45395
6159234081100107152,0x429a80a58e0055f0898eea5ecba20bedc8021a29,40429
396038938836992,null,44854
158337188859904,0xd686e2e60c01694f252553fdd6ac80da2f39f35d,40260
6159234299500107560,0x7E551cceAdBF1061b60Dc072ce2cb21B0EA157d6,44694
6363125669300106168,0xcd3e2cfd3f4a438f730c48b805603f9aa87d438f,39511
6156810728000102101,0x2F9cAD8D0f2E86f709247F540472C17BE8d72756,43746
390626534109184,0xb47f75b1eaab9a732b5fc6d9649dbdf36ef4d6c8,38560
158121174351872,0x45c6D4Bc13552433b5fE3EF3dA1b2317065C60cf,42445
6441092724700105615,0xca2Be3517528C7F43a3b15d600b68f1381c26b2c,41993
6159235105500109076,0x276433E93749dF9D9496bf807c57Cd389344Da65,41234
159216011423744,0xF6cfcC755B18Ef51457aC04C892f4486655DE3bD,41052
158561004666880,0x3b48ec27ad2b0934c9741529bfd5694b2f7ba856,36678
6683783655700103579,0x5DE44ac80bB742fbee9dDdb0b68bb29c3C64f166,40838
6264426454100103410,0x1d2c20d26327a180ab843c88cdfe413759762094,35443
6275253822700105636,0xa374550a93322c34598c9a5a5358d76a8ddf40e6,34801
159951543218176,0x444587b91acb6aa570cb6d80e4d0913d35b10598,34176
159328514924544,0xd6191441f069ff03d6d44a362d684882f5374c1e,29621
160711754948608,0x7c70686088221ee68d2d66bf6667105fbb01908c,29087
159147966840832,0x6AdaF3d3A978f3F8bD38dc4486A886aCA913D0C7,36701
1106973709729792,0x22a8d39ef6b62b76a8eb8f16116f57ac061a4c97,32026
6159235251700109345,0x3Fbda6fd925eDcdfDe023a2c11FC6FD9C90462e7,36050
3107016953401344,0x8b8937b3f7af69354c3dc90f6c0ccc04c08cb25b,27186
6683369061100102203,0x74AC283ea7763E7cbb5321744B36Fd2d3BF2Db04,35735
159400370794496,0xc86fAfe0759dDC1790A7F263184d1440190c76A5,35731
159331208835072,0x258b355fc8fa8a2d7886076fde0527c2d18ff4e5,31322
159316724690944,0xec5bddb1d987d6bc5b400107b305794922e64b29,30550
6679969322600103429,0x591a00154A16a49011ef37CeA0EaaB7506D3e174,34869
181301117263872,0x6f1F58532ad491919e314a902e80A2b4eFd743b0,34142
159315119087616,0x5ca39925af348525885cff41df47add5d0378361,29170
6405600139700103729,0xF8FA21783e23B6107616e9Fa6dbc504D618e2a82,33689
183729852485632,0x41725116715e7dcac092f02b6127a4c54D29241E,33610
159316739784704,0xe3b6a486bb7143246f0ab52f1b64aa9a381c86a7,29026
159316737511424,0xbf185c104196bebb0f154b45dc4a2b2d4e7f8753,29000
165288273764352,0xf200147083ed1bD98d542E39f1913bBb9648Bfb7,32925
6407504173900101054,0x53f7416fcC55A7488Dac019dFa7866e1f3138F9b,32795
383037285412864,0xd26a110abe3164c2406a713a3ab1bc9f765a5ad7,27658
163292730310656,0x63C1AD57ee8fF80169df268A51F4E5aE0A044E54,32159
158546708750336,0xE93c519cdfEB8EfC801b471e9Fa063c1fc248b64,32027
6338270869600103700,0xbb26732f71e7cbe3795cf33d2882bb3c12226b30,27429
6156810722100102093,0xD8072C8C4F96A17E9dc4E38252814fC0E90B7269,31364
6456539370900104207,0x1Af7a63F2FEAE5972449269937f15c33D7D1CCFd,31037
6472821477100103453,0x1F61677f419E597640063Fd93CD1e6e7153D5aAF,30426
166407776210944,0x62973eCfD810DA59Fdf29E3AA3cADd6E5C226AFc,30169
163218413363200,0x9a67BB26E9339381e0Cb8Cf74a95bA366D27bBdc,29152
190593678692352,0x3d97905858bc62bb6d270e44b58279cedbb5c01d,24756
158226036477952,0x8F3D05AB8945654fB43Ab753Bf91Fb83759249d7,28963
3106711044456448,null,28661
162569170259968,0x7d862f70e037F1F7aaC8BB9Fca3567D991FDe380,28518
6456539299800104201,0x29cf65F5DC93959E8bAAFcB4814aC8c7Ebe8A8d1,28310
390236692803584,0xF130EBeFA9A1c4203c255189db1F331C27032A32,28129
